fly position,center of mass,laser status
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,191.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,187.12,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,416.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,264.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,476.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,265.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,486.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,298,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,245.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,464.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,551.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,404.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,492.92,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,NaN,0
21.999,16.916,0
19.741,19.741,0
17.416,17.416,0
17.916,17.916,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,NaN,0
17.916,50.216,0
61.216,61.216,0
50.97,50.97,0
58.875,58.875,0
51.881,51.881,0
58.291,58.291,0
62.518,62.518,0
62.518,NaN,0
62.518,NaN,0
62.518,NaN,0
62.518,79.872,0
81.344,81.344,0
81.344,NaN,0
81.344,NaN,0
81.344,NaN,0
81.344,NaN,0
81.344,NaN,0
81.344,NaN,0
81.344,192.92,0
81.344,20.916,0
38.823,38.823,0
25.999,25.999,0
25.999,NaN,0
25.999,28.986,0
36.999,36.999,0
28.494,28.494,0
28.494,NaN,0
28.494,19.916,0
28.291,28.291,0
25.712,25.712,0
24.551,24.551,0
20.916,20.916,0
24.244,24.244,0
24.244,NaN,0
24.244,NaN,0
24.244,NaN,0
24.244,84.989,0
24.244,NaN,0
24.244,NaN,0
24.244,NaN,0
24.244,NaN,0
24.244,NaN,0
24.244,NaN,0
24.244,85.003,0
24.244,NaN,0
24.244,80.478,0
78.524,78.524,0
78.304,78.304,0
85.178,85.178,0
80.474,80.474,0
88.36,88.36,0
84.621,84.621,0
89.28,89.28,0
90.027,90.027,0
94.351,94.351,0
96.59,96.59,0
94.949,94.949,0
101.18,101.18,0
99.602,99.602,0
102.78,102.78,0
107.86,107.86,0
114.89,114.89,0
117.58,117.58,0
121.55,121.55,0
124.21,124.21,0
128.44,128.44,0
130.03,130.03,0
135.81,135.81,0
138.35,138.35,0
141.88,141.88,0
140.75,140.75,0
145.3,145.3,0
149.5,149.5,0
155.3,155.3,0
158.41,158.41,0
166.33,166.33,0
169.32,169.32,0
176.26,176.26,0
179.12,179.12,0
186.11,186.11,0
192.59,192.59,0
195.89,195.89,0
200.29,200.29,0
202.05,202.05,0
207.05,207.05,0
212.61,212.61,0
219.23,219.23,0
225.31,225.31,0
228.41,228.41,0
234.94,234.94,0
236,236,0
236.59,236.59,0
237.24,237.24,0
241.77,241.77,0
242.19,242.19,0
251.37,251.37,0
258.79,258.79,0
263.17,263.17,0
271.21,271.21,0
277.59,277.59,0
284.79,284.79,0
289.89,289.89,0
298.74,298.74,0
303.18,303.18,0
305.5,305.5,0
305.46,305.46,0
307.58,307.58,0
312.29,312.29,0
320.44,320.44,0
324.91,324.91,0
330.47,330.47,0
336.6,336.6,0
338,338,0
343.82,343.82,0
346.87,346.87,0
353.04,353.04,0
356.71,356.71,0
359.69,359.69,0
362.68,362.68,0
369.5,369.5,0
373.07,373.07,0
380.66,380.66,0
383.68,383.68,0
392.99,392.99,0
396.64,396.64,0
400.39,400.39,0
407.71,407.71,0
412.62,412.62,0
417.17,417.17,0
420.31,420.31,0
428.81,428.81,0
429.23,429.23,0
435.67,435.67,0
437.8,437.8,0
437.72,437.72,0
444.61,444.61,0
451.08,451.08,0
454.88,454.88,0
457.6,457.6,0
465.57,465.57,0
467.1,467.1,0
475.35,475.35,0
486.5,486.5,0
492.42,492.42,0
502.98,502.98,0
511.38,511.38,0
510.66,510.66,0
510.5,510.5,0
523.43,523.43,0
528.3,528.3,0
536.33,536.33,0
536.39,536.39,0
535.71,535.71,0
534.71,534.71,0
543.16,543.16,0
554.58,554.58,0
561.07,561.07,0
564.96,564.96,0
570.07,570.07,0
573.02,573.02,0
582.72,582.72,0
578.42,578.42,0
579.95,579.95,0
583,583,0
583.57,583.57,0
587.41,587.41,0
588.91,588.91,0
588.91,618.08,0
588.91,NaN,0
588.91,593.97,0
588.37,588.37,0
599.31,599.31,0
592.09,592.09,0
600.58,600.58,0
603.86,603.86,0
609.28,609.28,0
616.15,616.15,0
623.02,623.02,0
629.77,629.77,0
632.15,632.15,0
639.8,639.8,0
646.85,646.85,0
653.67,653.67,0
664.6,664.6,0
674.15,674.15,0
679.99,679.99,0
684.48,684.48,0
690.79,690.79,0
688.93,688.93,0
681.85,681.85,0
669.56,669.56,0
668.28,668.28,0
671.1,671.1,0
676.07,676.07,0
685.85,685.85,0
693.82,693.82,0
708.01,708.01,0
714.36,714.36,0
716.73,716.73,0
713.22,713.22,0
717.95,717.95,0
715.73,715.73,0
715.73,NaN,0
715.73,708.09,0
685.86,685.86,0
707.6,707.6,0
719.29,719.29,0
713.97,713.97,0
717.83,717.83,0
717.08,717.08,0
721.87,721.87,0
730.57,730.57,0
730.88,730.88,0
733.79,733.79,0
724.24,724.24,0
724.24,NaN,0
724.24,NaN,0
724.24,724.63,0
745.88,745.88,0
746.35,746.35,0
752.53,752.53,0
754.74,754.74,0
755.99,755.99,0
755.99,NaN,0
755.99,324.92,0
755.99,NaN,0
755.99,NaN,0
755.99,NaN,0
755.99,NaN,0
755.99,663.66,0
665.17,665.17,0
662.29,662.29,0
662.24,662.24,0
660.24,660.24,0
662.41,662.41,0
658.44,658.44,0
655.24,655.24,0
652.02,652.02,0
650.68,650.68,0
649.11,649.11,0
644.96,644.96,0
640.99,640.99,0
635.76,635.76,0
628.56,628.56,0
621.41,621.41,0
614.21,614.21,0
609.47,609.47,0
602.87,602.87,0
596.99,596.99,0
589.26,589.26,0
586.18,586.18,0
584.89,584.89,0
583.37,583.37,0
579.1,579.1,0
570.97,570.97,0
565.89,565.89,0
561.1,561.1,0
560.62,560.62,0
556.74,556.74,0
550.64,550.64,0
544.31,544.31,0
537.94,537.94,0
533.42,533.42,0
531.3,531.3,0
528.73,528.73,0
521.8,521.8,0
514.85,514.85,0
507.74,507.74,0
501.04,501.04,0
498.23,498.23,0
494.41,494.41,0
496.65,496.65,0
501.81,501.81,0
521.07,521.07,0
521.76,521.76,0
510.26,510.26,0
494.51,494.51,0
488.95,488.95,0
485.31,485.31,0
478.8,478.8,0
479.95,479.95,0
475.29,475.29,0
474.15,474.15,0
475.18,475.18,0
468.73,468.73,0
460.02,460.02,0
454.84,454.84,0
449.43,449.43,0
444.41,444.41,0
440.76,440.76,0
435.83,435.83,0
431.06,431.06,0
425.64,425.64,0
419.69,419.69,0
421.09,421.09,0
418.93,418.93,0
418.72,418.72,0
414.13,414.13,0
408.96,408.96,0
405.7,405.7,0
402.64,402.64,0
401.19,401.19,0
395.29,395.29,0
388.69,388.69,0
384.16,384.16,0
378.54,378.54,0
370.14,370.14,0
360.11,360.11,0
352.1,352.1,0
345.95,345.95,0
347.74,347.74,0
346.54,346.54,0
344.82,344.82,0
340.72,340.72,0
337.12,337.12,0
333.07,333.07,0
325.58,325.58,0
321.55,321.55,0
311.18,311.18,0
305.69,305.69,0
299.51,299.51,0
292.83,292.83,0
287.64,287.64,0
278.26,278.26,0
274.91,274.91,0
271.04,271.04,0
266.98,266.98,0
258.66,258.66,0
254.69,254.69,0
246.94,246.94,0
242.33,242.33,0
231.19,231.19,0
221.52,221.52,0
220.22,220.22,0
215.33,215.33,0
212.08,212.08,0
205.95,205.95,0
204.37,204.37,0
197.36,197.36,0
196.11,196.11,0
193.24,193.24,0
189.42,189.42,0
183.74,183.74,0
175.35,175.35,0
171.07,171.07,0
161.51,161.51,0
153.79,153.79,0
142.72,142.72,0
133.4,133.4,0
129.07,129.07,0
129.78,129.78,0
135.08,135.08,0
139.21,139.21,0
143.96,143.96,0
137.42,137.42,0
140.02,140.02,0
142.56,142.56,0
136.64,136.64,0
132.63,132.63,0
129.1,129.1,0
129.94,129.94,0
122.86,122.86,0
115.46,115.46,0
107.55,107.55,0
101.14,101.14,0
94.908,94.908,0
83.373,83.373,0
75.52,75.52,0
66.88,66.88,0
60.37,60.37,0
58.567,58.567,0
39.92,39.92,0
61.471,61.471,0
59.163,59.163,0
64.078,64.078,0
65.438,65.438,0
62.011,62.011,0
55.754,55.754,0
50.129,50.129,0
45.875,45.875,0
39.215,39.215,0
34.471,34.471,0
30.289,30.289,0
23.454,23.454,0
21.693,21.693,0
17.02,17.02,0
18.166,18.166,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,158.92,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,NaN,0
18.166,42.296,0
45.194,45.194,0
53.108,53.108,0
53.108,NaN,0
53.108,59.916,0
53.108,NaN,0
53.108,NaN,0
53.108,NaN,0
53.108,NaN,0
53.108,NaN,0
53.108,NaN,0
53.108,58.049,0
47.716,47.716,0
56.964,56.964,0
53.052,53.052,0
57.899,57.899,0
55.978,55.978,0
59.358,59.358,0
60.34,60.34,0
59.004,59.004,0
69.041,69.041,0
69.041,NaN,0
69.041,NaN,0
69.041,NaN,0
69.041,77.66,0
86.513,86.513,0
79.773,79.773,0
82.205,82.205,0
76.803,76.803,0
78.456,78.456,0
75.526,75.526,0
74.231,74.231,0
75.914,75.914,0
79.613,79.613,0
76.142,76.142,0
81.019,81.019,0
87.937,87.937,0
96.008,96.008,0
102.34,102.34,0
107.83,107.83,0
108.8,108.8,0
111.38,111.38,0
108.09,108.09,0
111.28,111.28,0
106.15,106.15,0
113.17,113.17,0
113.17,NaN,0
113.17,NaN,0
113.17,NaN,0
113.17,NaN,0
113.17,NaN,0
113.17,NaN,0
113.17,48.507,0
65.825,65.825,0
57.467,57.467,0
63.016,63.016,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,302.96,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,188.92,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,NaN,0
63.016,115.93,0
119.22,119.22,0
119.05,119.05,0
123.57,123.57,0
120.53,120.53,0
124.66,124.66,0
118.3,118.3,0
123.9,123.9,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,205.92,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,464.25,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,NaN,0
123.9,123.22,0
136.84,136.84,0
131.54,131.54,0
135.56,135.56,0
135.68,135.68,0
135.77,135.77,0
138.12,138.12,0
141.74,141.74,0
144.17,144.17,0
149.22,149.22,0
151.07,151.07,0
155.98,155.98,0
160.85,160.85,0
166.77,166.77,0
169.99,169.99,0
172.86,172.86,0
176.07,176.07,0
178.74,178.74,0
185.28,185.28,0
188.57,188.57,0
195.87,195.87,0
199.79,199.79,0
202.84,202.84,0
207,207,0
211.3,211.3,0
217.28,217.28,0
219.37,219.37,0
222.46,222.46,0
225.73,225.73,0
228.27,228.27,0
232.07,232.07,0
237.79,237.79,0
244.1,244.1,0
248.01,248.01,0
253.78,253.78,0
256.44,256.44,0
263.07,263.07,0
263.6,263.6,0
262.55,262.55,0
263.84,263.84,0
267.63,267.63,0
276.33,276.33,0
284.03,284.03,0
292.06,292.06,0
296.16,296.16,0
303.38,303.38,0
308.48,308.48,0
307.95,307.95,0
307.2,307.2,0
307.01,307.01,0
313.39,313.39,0
318.05,318.05,0
321.33,321.33,0
326.47,326.47,0
332.29,332.29,0
333.64,333.64,0
