fly position,center of mass,laser status
585.5147913,585.5147913,0
581.7356267,581.7356267,0
570.6214246,570.6214246,0
575.9344849,575.9344849,0
566.5327982,566.5327982,0
564.5135115,564.5135115,0
567.1129398,567.1129398,0
547.6931081,547.6931081,0
563.6622467,563.6622467,0
557.6680025,557.6680025,0
554.1351543,554.1351543,0
551.4134362,551.4134362,0
529.3557934,529.3557934,0
541.1370594,541.1370594,0
536.1814325,536.1814325,0
530.2384409,530.2384409,0
523.8460066,523.8460066,0
508.4330194,508.4330194,0
508.0586722,508.0586722,0
501.3101274,501.3101274,0
494.1455531,494.1455531,0
486.9883774,486.9883774,0
471.1761088,471.1761088,0
470.4927522,470.4927522,0
460.2425534,460.2425534,0
452.4647232,452.4647232,0
449.3369086,449.3369086,0
436.292036,436.292036,0
441.3854792,441.3854792,0
438.169164,438.169164,0
439.318166,439.318166,0
437.5009369,437.5009369,0
421.8233708,421.8233708,0
423.34219,423.34219,0
414.9354266,414.9354266,0
406.9449701,406.9449701,0
398.8391383,398.8391383,0
386.0467963,386.0467963,0
386.5414123,386.5414123,0
379.2542991,379.2542991,0
371.8605158,371.8605158,0
365.8119569,365.8119569,0
354.326623,354.326623,0
348.6801669,348.6801669,0
341.6596721,341.6596721,0
333.2838618,333.2838618,0
325.9463902,325.9463902,0
311.9254025,311.9254025,0
308.1629253,308.1629253,0
296.2394983,296.2394983,0
288.5286678,288.5286678,0
278.8026237,278.8026237,0
272.1545244,272.1545244,0
274.525656,274.525656,0
271.6200059,271.6200059,0
272.3453051,272.3453051,0
276.1211043,276.1211043,0
267.6584639,267.6584639,0
276.243675,276.243675,0
273.4775162,273.4775162,0
271.6791578,271.6791578,0
272.8874941,272.8874941,0
264.7582064,264.7582064,0
266.3826688,266.3826688,0
258.8578701,258.8578701,0
249.2267196,249.2267196,0
238.04002,238.04002,0
229.6938151,229.6938151,0
225.5381951,225.5381951,0
218.7654004,218.7654004,0
212.8610459,212.8610459,0
204.6248933,204.6248933,0
192.216299,192.216299,0
189.5791814,189.5791814,0
182.2122188,182.2122188,0
178.7146317,178.7146317,0
176.4622672,176.4622672,0
167.2313144,167.2313144,0
167.0638371,167.0638371,0
160.986226,160.986226,0
155.4546294,155.4546294,0
152.9070226,152.9070226,0
142.0241121,142.0241121,0
140.5222431,140.5222431,0
135.0319972,135.0319972,0
133.5065856,133.5065856,0
129.8915545,129.8915545,0
121.6740944,121.6740944,0
121.5709771,121.5709771,0
113.4603028,113.4603028,0
109.6182639,109.6182639,0
104.3425412,104.3425412,0
94.25652998,94.25652998,0
85.75605559,85.75605559,0
78.27441987,78.27441987,0
69.66596361,69.66596361,0
59.90518477,59.90518477,0
55.74373102,55.74373102,0
50.2016923,50.2016923,0
48.41378158,48.41378158,0
44.22694302,44.22694302,0
49.33686772,49.33686772,0
52.2610803,52.2610803,0
65.17295795,65.17295795,0
56.25840768,56.25840768,0
69.91581509,69.91581509,0
59.24914842,59.24914842,0
54.26240021,54.26240021,0
45.68839829,45.68839829,0
47.2539763,47.2539763,0
34.14292567,34.14292567,0
35.04244694,35.04244694,0
30.85183612,30.85183612,0
26.7231947,26.7231947,0
26.7231947,97.57352174,0
26.7231947,21.9439841,0
21.12108665,21.12108665,0
21.5110964,21.5110964,0
17.04081509,17.04081509,0
17.04081509,352.510018,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,343.8860144,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,NaN,0
17.04081509,318.6239873,0
17.04081509,14.91581509,0
29.58248175,29.58248175,0
12.91581509,12.91581509,0
33.19750523,33.19750523,0
33.19750523,75.27661687,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,391.9158151,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,323.4158151,0
33.19750523,NaN,0
33.19750523,286.9158151,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,128.9158151,0
33.19750523,NaN,0
33.19750523,64.04081509,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,107.8787781,0
33.19750523,NaN,0
33.19750523,382.7158151,0
33.19750523,NaN,0
33.19750523,NaN,0
33.19750523,353.0824817,0
33.19750523,NaN,0
33.19750523,371.4158151,0
33.19750523,NaN,0
33.19750523,49.89845398,0
50.33998926,50.33998926,0
53.92174173,53.92174173,0
58.3199277,58.3199277,0
62.21301392,62.21301392,0
67.40748671,67.40748671,0
73.43526907,73.43526907,0
75.57251643,75.57251643,0
83.01087072,83.01087072,0
82.35713188,82.35713188,0
85.99752878,85.99752878,0
88.76988575,88.76988575,0
86.25603766,86.25603766,0
93.16991788,93.16991788,0
86.44520627,86.44520627,0
89.20258859,89.20258859,0
103.1495092,103.1495092,0
106.502046,106.502046,0
117.4378153,117.4378153,0
116.4923106,116.4923106,0
121.5075072,121.5075072,0
125.3887691,125.3887691,0
128.5121557,128.5121557,0
136.6182934,136.6182934,0
133.8288041,133.8288041,0
137.0637448,137.0637448,0
142.8631274,142.8631274,0
147.5071851,147.5071851,0
155.2294321,155.2294321,0
158.8244267,158.8244267,0
164.9655347,164.9655347,0
166.6241943,166.6241943,0
165.5438413,165.5438413,0
173.4457025,173.4457025,0
163.9391151,163.9391151,0
164.5144011,164.5144011,0
167.1437353,167.1437353,0
189.9158151,189.9158151,0
206.995629,206.995629,0
193.3015718,193.3015718,0
202.261407,202.261407,0
201.0513662,201.0513662,0
203.0305692,203.0305692,0
206.081094,206.081094,0
200.5693024,200.5693024,0
203.5200004,203.5200004,0
208.8258327,208.8258327,0
211.0184212,211.0184212,0
214.3925242,214.3925242,0
216.7402577,216.7402577,0
218.3826917,218.3826917,0
220.3585452,220.3585452,0
223.7595548,223.7595548,0
230.8705263,230.8705263,0
232.1866214,232.1866214,0
238.943642,238.943642,0
241.844457,241.844457,0
244.649201,244.649201,0
250.4230546,250.4230546,0
252.5406516,252.5406516,0
259.3564596,259.3564596,0
262.6830805,262.6830805,0
269.689667,269.689667,0
277.1676832,277.1676832,0
282.8060916,282.8060916,0
290.8866764,290.8866764,0
294.2262231,294.2262231,0
299.8050018,299.8050018,0
305.664586,305.664586,0
310.1053223,310.1053223,0
317.437295,317.437295,0
320.2183972,320.2183972,0
323.1373179,323.1373179,0
327.3771481,327.3771481,0
330.9957439,330.9957439,0
338.6008354,338.6008354,0
342.571945,342.571945,0
348.7954126,348.7954126,0
354.3230118,354.3230118,0
358.1697034,358.1697034,0
366.969388,366.969388,0
369.109239,369.109239,0
374.3716416,374.3716416,0
380.4033389,380.4033389,0
387.7641225,387.7641225,0
403.9638251,403.9638251,0
407.2542796,407.2542796,0
413.064371,413.064371,0
416.9711146,416.9711146,0
417.6173976,417.6173976,0
422.9694195,422.9694195,0
423.7881317,423.7881317,0
428.3755852,428.3755852,0
430.6091087,430.6091087,0
431.6374459,431.6374459,0
438.6024346,438.6024346,0
439.5076463,439.5076463,0
446.9661345,446.9661345,0
450.5837112,450.5837112,0
457.2384196,457.2384196,0
464.805763,464.805763,0
465.6655395,465.6655395,0
467.9098488,467.9098488,0
467.9139977,467.9139977,0
466.8262874,466.8262874,0
474.7651034,474.7651034,0
475.8499638,475.8499638,0
484.8169643,484.8169643,0
495.0140196,495.0140196,0
502.4512259,502.4512259,0
511.4455805,511.4455805,0
518.1333442,518.1333442,0
528.5554025,528.5554025,0
534.2107779,534.2107779,0
540.0704017,540.0704017,0
550.8754173,550.8754173,0
551.8185844,551.8185844,0
557.2918388,557.2918388,0
558.2295858,558.2295858,0
561.257111,561.257111,0
567.43705,567.43705,0
565.8534161,565.8534161,0
565.7268997,565.7268997,0
562.6988388,562.6988388,0
564.9292193,564.9292193,0
565.9268895,565.9268895,0
567.0597622,567.0597622,0
569.11977,569.11977,0
574.4861055,574.4861055,0
583.8120537,583.8120537,0
602.2128272,602.2128272,0
606.36036,606.36036,0
619.450932,619.450932,0
626.5861507,626.5861507,0
626.9665698,626.9665698,0
627.2912555,627.2912555,0
621.7767335,621.7767335,0
629.8254328,629.8254328,0
630.8017321,630.8017321,0
630.943854,630.943854,0
630.531707,630.531707,0
623.3645806,623.3645806,0
624.5015201,624.5015201,0
618.7778831,618.7778831,0
628.9454959,628.9454959,0
639.4650944,639.4650944,0
637.3877064,637.3877064,0
645.5889381,645.5889381,0
649.786054,649.786054,0
656.0608797,656.0608797,0
665.5585574,665.5585574,0
671.4562034,671.4562034,0
681.6071799,681.6071799,0
686.782041,686.782041,0
692.318485,692.318485,0
699.3328265,699.3328265,0
702.642424,702.642424,0
703.1895188,703.1895188,0
713.7955283,713.7955283,0
717.9733856,717.9733856,0
724.3082288,724.3082288,0
729.9080708,729.9080708,0
706.1213969,706.1213969,0
706.1213969,738.1517861,0
740.3387069,740.3387069,0
744.4930029,744.4930029,0
748.061906,748.061906,0
748.061906,712.2770113,0
748.061906,751.5700843,0
750.013984,750.013984,0
750.5776219,750.5776219,0
749.6604435,749.6604435,0
757.9042124,757.9042124,0
757.9042124,NaN,0
757.9042124,760.5034287,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,382.4810325,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,291.2158151,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,310.0015294,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,318.7561512,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,NaN,0
757.9042124,256.7642307,0
757.9042124,726.4661732,0
723.7775661,723.7775661,0
723.2835776,723.2835776,0
718.8658773,718.8658773,0
715.7917987,715.7917987,0
712.7800769,712.7800769,0
704.2480403,704.2480403,0
697.6205218,697.6205218,0
693.2712025,693.2712025,0
686.6466499,686.6466499,0
680.6585638,680.6585638,0
671.1475205,671.1475205,0
667.0456099,667.0456099,0
661.2581901,661.2581901,0
654.1269437,654.1269437,0
650.3421454,650.3421454,0
645.0345066,645.0345066,0
643.2372001,643.2372001,0
639.9936206,639.9936206,0
630.0181407,630.0181407,0
625.2077092,625.2077092,0
617.9563075,617.9563075,0
613.3822128,613.3822128,0
608.216542,608.216542,0
604.1777153,604.1777153,0
601.6185271,601.6185271,0
594.3073377,594.3073377,0
589.3977168,589.3977168,0
580.6855009,580.6855009,0
574.0686872,574.0686872,0
570.1672867,570.1672867,0
562.7762088,562.7762088,0
560.5093086,560.5093086,0
556.1609759,556.1609759,0
549.5462592,549.5462592,0
544.8798076,544.8798076,0
533.3348071,533.3348071,0
533.1147734,533.1147734,0
525.9696807,525.9696807,0
521.1950336,521.1950336,0
518.2354882,518.2354882,0
508.1409016,508.1409016,0
505.7525991,505.7525991,0
498.9277846,498.9277846,0
494.0561236,494.0561236,0
489.1846882,489.1846882,0
480.9568737,480.9568737,0
476.6701145,476.6701145,0
470.3178266,470.3178266,0
463.7390625,463.7390625,0
458.7708295,458.7708295,0
446.7853552,446.7853552,0
447.5713714,447.5713714,0
441.414429,441.414429,0
434.9545682,434.9545682,0
428.32417,428.32417,0
415.3313457,415.3313457,0
417.1107954,417.1107954,0
409.1591028,409.1591028,0
402.0169466,402.0169466,0
399.6501668,399.6501668,0
386.2042985,386.2042985,0
389.1897004,389.1897004,0
384.504223,384.504223,0
378.5427977,378.5427977,0
372.6201068,372.6201068,0
359.8483259,359.8483259,0
356.4240304,356.4240304,0
347.2101163,347.2101163,0
341.2477667,341.2477667,0
333.4932901,333.4932901,0
321.35982,321.35982,0
318.6655707,318.6655707,0
307.9112238,307.9112238,0
301.2515535,301.2515535,0
294.2042564,294.2042564,0
281.6292774,281.6292774,0
276.4963031,276.4963031,0
266.7593621,266.7593621,0
262.3155646,262.3155646,0
256.1870763,256.1870763,0
249.0756501,249.0756501,0
250.7403102,250.7403102,0
242.7269262,242.7269262,0
234.9534739,234.9534739,0
227.2940958,227.2940958,0
216.9390636,216.9390636,0
212.570444,212.570444,0
204.4488124,204.4488124,0
197.1376922,197.1376922,0
188.3307827,188.3307827,0
176.5082336,176.5082336,0
169.2972531,169.2972531,0
164.4928695,164.4928695,0
167.7586826,167.7586826,0
167.452472,167.452472,0
168.1290131,168.1290131,0
189.100898,189.100898,0
191.980918,191.980918,0
191.980918,NaN,0
191.980918,NaN,0
191.980918,NaN,0
191.980918,207.0971338,0
191.3443142,191.3443142,0
189.4083185,189.4083185,0
180.6437594,180.6437594,0
171.3446096,171.3446096,0
161.3058768,161.3058768,0
150.384124,150.384124,0
145.4239598,145.4239598,0
139.2165065,139.2165065,0
132.8338854,132.8338854,0
124.1635431,124.1635431,0
114.421099,114.421099,0
110.9656329,110.9656329,0
98.47467815,98.47467815,0
87.36137188,87.36137188,0
79.16246643,79.16246643,0
78.06165441,78.06165441,0
71.37250179,71.37250179,0
66.43596975,66.43596975,0
60.51874942,60.51874942,0
57.64800254,57.64800254,0
56.61957847,56.61957847,0
52.9774682,52.9774682,0
53.8765636,53.8765636,0
50.54996143,50.54996143,0
50.34331643,50.34331643,0
46.39009116,46.39009116,0
41.74105781,41.74105781,0
41.21764157,41.21764157,0
34.41259448,34.41259448,0
35.34344123,35.34344123,0
33.21491419,33.21491419,0
30.36013036,30.36013036,0
27.75320235,27.75320235,0
22.34431433,22.34431433,0
19.73746143,19.73746143,0
21.25360367,21.25360367,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,348.1740304,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,284.9158151,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,291.0281267,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,302.5551594,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,14.91581509,0
21.25360367,NaN,0
21.25360367,74.08248175,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,NaN,0
21.25360367,360.6669441,0
21.25360367,NaN,0
21.25360367,54.42107825,0
49.99801641,49.99801641,0
