fly position,center of mass,laser status
740.53,NaN,0
740.53,735.04,0
740.53,NaN,0
740.53,NaN,0
740.53,NaN,0
740.53,NaN,0
740.53,NaN,0
740.53,728.25,0
730.87,730.87,0
728.19,728.19,0
721.75,721.75,0
716.18,716.18,0
710.18,710.18,0
703.72,703.72,0
698.55,698.55,0
693.18,693.18,0
684.61,684.61,0
678.71,678.71,0
670.7,670.7,0
662.16,662.16,0
655.81,655.81,0
651.23,651.23,0
644.01,644.01,0
635.92,635.92,0
626.75,626.75,0
617.4,617.4,0
608.5,608.5,0
599.19,599.19,0
589.01,589.01,0
583.02,583.02,0
579.56,579.56,0
570.92,570.92,0
559.39,559.39,0
546.05,546.05,0
535,535,0
523.67,523.67,0
512.06,512.06,0
500.58,500.58,0
492.17,492.17,0
485.47,485.47,0
478.11,478.11,0
472.92,472.92,0
467.37,467.37,0
464.91,464.91,0
458.04,458.04,0
448.75,448.75,0
439.21,439.21,0
428.38,428.38,0
418.85,418.85,0
407.1,407.1,0
397.89,397.89,0
387.08,387.08,0
376.17,376.17,0
365.81,365.81,0
356.31,356.31,0
347.71,347.71,0
334.98,334.98,0
321.95,321.95,0
309.9,309.9,0
295.84,295.84,0
282.63,282.63,0
269.61,269.61,0
257.97,257.97,0
248.8,248.8,0
240.76,240.76,0
231.36,231.36,0
219.79,219.79,0
210.66,210.66,0
201.11,201.11,0
190.49,190.49,0
180.33,180.33,0
169.56,169.56,0
156.38,156.38,0
145.79,145.79,0
133.33,133.33,0
121,121,0
107.88,107.88,0
93.376,93.376,0
79.389,79.389,0
68.602,68.602,0
59.777,59.777,0
52.135,52.135,0
46.247,46.247,0
40.456,40.456,0
36.773,36.773,0
30.777,30.777,0
25.356,25.356,0
20.394,20.394,0
16.801,16.801,0
16.801,NaN,0
16.801,NaN,0
16.801,NaN,0
16.801,20.316,0
16.801,NaN,0
16.801,NaN,0
16.801,NaN,0
16.801,NaN,0
16.801,NaN,0
16.801,NaN,0
16.801,60.512,0
61.291,61.291,0
69.461,69.461,0
61.923,61.923,0
63.909,63.909,0
61.697,61.697,0
57.809,57.809,0
56.36,56.36,0
60.19,60.19,0
65.553,65.553,0
71.842,71.842,0
78.092,78.092,0
86.914,86.914,0
95.145,95.145,0
105.13,105.13,0
113.2,113.2,0
121.1,121.1,0
130.31,130.31,0
138.86,138.86,0
145.31,145.31,0
156.3,156.3,0
165.94,165.94,0
177.22,177.22,0
188.46,188.46,0
198.35,198.35,0
210.4,210.4,0
216.39,216.39,0
219.13,219.13,0
222.05,222.05,0
233.7,233.7,0
245.78,245.78,0
256.86,256.86,0
266.7,266.7,0
271.77,271.77,0
276.27,276.27,0
281.82,281.82,0
286.75,286.75,0
289.04,289.04,0
293.86,293.86,0
297.82,297.82,0
299.75,299.75,0
304.43,304.43,0
308.9,308.9,0
314.48,314.48,0
316.4,316.4,0
320.41,320.41,0
330.74,330.74,0
341.73,341.73,0
352.2,352.2,0
362.55,362.55,0
371.55,371.55,0
380.54,380.54,0
388.3,388.3,0
398.26,398.26,0
407.74,407.74,0
418.18,418.18,0
428.73,428.73,0
440.78,440.78,0
451.71,451.71,0
459.03,459.03,0
466.5,466.5,0
473.63,473.63,0
480.13,480.13,0
491.53,491.53,0
502.01,502.01,0
512.71,512.71,0
524.12,524.12,0
536.29,536.29,0
549.2,549.2,0
562.42,562.42,0
575.14,575.14,0
586.43,586.43,0
594.56,594.56,0
602.48,602.48,0
612.02,612.02,0
625.32,625.32,0
637.35,637.35,0
649.47,649.47,0
663.81,663.81,0
673.56,673.56,0
675.95,675.95,0
678.39,678.39,0
682.1,682.1,0
682.66,682.66,0
683.73,683.73,0
687.82,687.82,0
693.39,693.39,0
699.32,699.32,0
706.64,706.64,0
711.87,711.87,0
719.26,719.26,0
724.94,724.94,0
730.29,730.29,0
736.15,736.15,0
741.63,741.63,0
747.14,747.14,0
751.41,751.41,0
755.32,755.32,0
757.63,757.63,0
759.73,759.73,0
760.44,760.44,0
763.2,763.2,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,759.55,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,NaN,0
763.2,737.18,0
735.56,735.56,0
729.75,729.75,0
725.64,725.64,0
721.73,721.73,0
720.33,720.33,0
716.6,716.6,0
712.31,712.31,0
713.54,713.54,0
715.52,715.52,0
709.78,709.78,0
704.17,704.17,0
698.44,698.44,0
691.52,691.52,0
684.02,684.02,0
677.79,677.79,0
672.95,672.95,0
664.57,664.57,0
655.32,655.32,0
644.68,644.68,0
635.7,635.7,0
626.39,626.39,0
617.06,617.06,0
610.62,610.62,0
604.02,604.02,0
596.59,596.59,0
588.16,588.16,0
579.75,579.75,0
566.46,566.46,0
555.07,555.07,0
541.8,541.8,0
531.64,531.64,0
521.29,521.29,0
512.72,512.72,0
506.69,506.69,0
496.41,496.41,0
486.14,486.14,0
473.58,473.58,0
460.34,460.34,0
445.77,445.77,0
431.57,431.57,0
418.81,418.81,0
405.75,405.75,0
394.78,394.78,0
384.23,384.23,0
373.25,373.25,0
364.37,364.37,0
355.36,355.36,0
340.6,340.6,0
328.53,328.53,0
314.72,314.72,0
301.57,301.57,0
289.07,289.07,0
276.73,276.73,0
268.02,268.02,0
261.17,261.17,0
253.8,253.8,0
246.88,246.88,0
237.36,237.36,0
227.19,227.19,0
216.37,216.37,0
206.66,206.66,0
196.23,196.23,0
185.81,185.81,0
178.12,178.12,0
166.35,166.35,0
153.33,153.33,0
139.87,139.87,0
124.38,124.38,0
110.27,110.27,0
94.88,94.88,0
81.801,81.801,0
77.785,77.785,0
75.462,75.462,0
73.148,73.148,0
70.641,70.641,0
66.838,66.838,0
63.662,63.662,0
58.936,58.936,0
54.746,54.746,0
50.107,50.107,0
45.103,45.103,0
38.517,38.517,0
33.501,33.501,0
29.232,29.232,0
24.402,24.402,0
20.843,20.843,0
18.645,18.645,0
15.094,15.094,0
15.094,NaN,0
15.094,NaN,0
15.094,NaN,0
15.094,NaN,0
15.094,NaN,0
15.094,NaN,0
15.094,NaN,0
15.094,NaN,0
15.094,58.316,0
59.898,59.898,0
61.945,61.945,0
60.446,60.446,0
57.741,57.741,0
59.746,59.746,0
62.608,62.608,0
68.74,68.74,0
74.459,74.459,0
79.149,79.149,0
86.635,86.635,0
95.495,95.495,0
103.14,103.14,0
110.06,110.06,0
118.43,118.43,0
124.83,124.83,0
132.45,132.45,0
142.25,142.25,0
149.68,149.68,0
157.88,157.88,0
166.47,166.47,0
173.44,173.44,0
183.21,183.21,0
194.69,194.69,0
205.02,205.02,0
215.1,215.1,0
223.47,223.47,0
231.64,231.64,0
239.95,239.95,0
245.73,245.73,0
250.58,250.58,0
255.45,255.45,0
262.87,262.87,0
272.08,272.08,0
282.75,282.75,0
293.26,293.26,0
302.51,302.51,0
311.4,311.4,0
318.74,318.74,0
328.04,328.04,0
335.89,335.89,0
343.05,343.05,0
346.54,346.54,0
348.61,348.61,0
350.68,350.68,0
351.55,351.55,0
355.3,355.3,0
357.48,357.48,0
360.38,360.38,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,NaN,0
360.38,295.78,0
300.92,300.92,0
300.92,NaN,0
300.92,NaN,0
300.92,272.1,0
300.92,309.6,0
300.92,346.7,0
358,358,0
364.77,364.77,0
370.88,370.88,0
376.74,376.74,0
381.73,381.73,0
389.25,389.25,0
397.05,397.05,0
403.89,403.89,0
411.71,411.71,0
421.42,421.42,0
430.62,430.62,0
439.8,439.8,0
448.45,448.45,0
454.24,454.24,0
459.44,459.44,0
467.19,467.19,0
476.73,476.73,0
485.74,485.74,0
495.65,495.65,0
504.2,504.2,0
512.95,512.95,0
522.86,522.86,0
530.74,530.74,0
530.98,530.98,0
531.96,531.96,0
534.34,534.34,0
535.68,535.68,0
541.37,541.37,0
546.02,546.02,0
549.66,549.66,0
558.48,558.48,0
567.09,567.09,0
571.79,571.79,0
581.31,581.31,0
590.56,590.56,0
599.99,599.99,0
607.71,607.71,0
619.45,619.45,0
626.93,626.93,0
635.57,635.57,0
642.47,642.47,0
650.41,650.41,0
656.04,656.04,0
661.85,661.85,0
668.12,668.12,0
673.95,673.95,0
683.13,683.13,0
690.88,690.88,0
698.09,698.09,0
706.22,706.22,0
714.85,714.85,0
721.75,721.75,0
728.76,728.76,0
733.05,733.05,0
736.35,736.35,0
741.69,741.69,0
745.97,745.97,0
749.93,749.93,0
753.68,753.68,0
755.8,755.8,0
757.58,757.58,0
759.04,759.04,0
760.4,760.4,0
762.19,762.19,0
764.3,764.3,0
764.3,NaN,0
764.3,NaN,0
764.3,NaN,0
764.3,NaN,0
764.3,NaN,0
764.3,NaN,0
764.3,NaN,0
764.3,NaN,0
764.3,NaN,0
764.3,732.02,0
729.28,729.28,0
730.26,730.26,0
728.92,728.92,0
731.63,731.63,0
728.97,728.97,0
724.49,724.49,0
719.86,719.86,0
716.37,716.37,0
708.94,708.94,0
703.08,703.08,0
696.05,696.05,0
687.75,687.75,0
680,680,0
673.06,673.06,0
665.23,665.23,0
654.57,654.57,0
647.26,647.26,0
639.82,639.82,0
629.54,629.54,0
620.76,620.76,0
612.92,612.92,0
606.35,606.35,0
597.99,597.99,0
588,588,0
576.01,576.01,0
566.94,566.94,0
556.68,556.68,0
546.85,546.85,0
538.64,538.64,0
532.61,532.61,0
525.84,525.84,0
517.83,517.83,0
511.83,511.83,0
500.93,500.93,0
491.31,491.31,0
481.96,481.96,0
472.53,472.53,0
465.5,465.5,0
460.6,460.6,0
450.35,450.35,0
442.52,442.52,0
431.61,431.61,0
417.54,417.54,0
404.63,404.63,0
389.76,389.76,0
377.56,377.56,0
368.12,368.12,0
360.74,360.74,0
353.89,353.89,0
350.07,350.07,0
345.53,345.53,0
340.66,340.66,0
331.24,331.24,0
324.06,324.06,0
315.07,315.07,0
302.71,302.71,0
295.36,295.36,0
285.9,285.9,0
278.65,278.65,0
269.49,269.49,0
259.08,259.08,0
251.81,251.81,0
242.1,242.1,0
231.46,231.46,0
222.04,222.04,0
211.64,211.64,0
198.27,198.27,0
188.66,188.66,0
177.84,177.84,0
166.96,166.96,0
158.1,158.1,0
146.52,146.52,0
136.9,136.9,0
125.78,125.78,0
111.51,111.51,0
100.46,100.46,0
88.264,88.264,0
77.273,77.273,0
67.482,67.482,0
58.482,58.482,0
51.211,51.211,0
44.825,44.825,0
42.335,42.335,0
38.775,38.775,0
37.518,37.518,0
36.346,36.346,0
36.764,36.764,0
29.308,29.308,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,NaN,0
29.308,39.181,0
62.825,62.825,0
76.311,76.311,0
81.991,81.991,0
89.936,89.936,0
97.216,97.216,0
104.54,104.54,0
110.09,110.09,0
115.92,115.92,0
122.66,122.66,0
129.71,129.71,0
137.12,137.12,0
144.79,144.79,0
152.63,152.63,0
158.49,158.49,0
163.07,163.07,0
170.54,170.54,0
178.22,178.22,0
184.96,184.96,0
193.56,193.56,0
202.04,202.04,0
207.82,207.82,0
214.37,214.37,0
222.13,222.13,0
229.08,229.08,0
237.61,237.61,0
244.2,244.2,0
251.39,251.39,0
260.55,260.55,0
270.09,270.09,0
279.06,279.06,0
288.61,288.61,0
297.95,297.95,0
306.54,306.54,0
314.74,314.74,0
321.24,321.24,0
326.78,326.78,0
334.02,334.02,0
342.27,342.27,0
351.12,351.12,0
361.3,361.3,0
369.11,369.11,0
374.95,374.95,0
381.78,381.78,0
386.04,386.04,0
389.28,389.28,0
397.05,397.05,0
400.27,400.27,0
408.92,408.92,0
408.92,NaN,0
408.92,NaN,0
408.92,NaN,0
408.92,NaN,0
408.92,NaN,0
408.92,282.86,0
302.87,302.87,0
306.35,306.35,0
305.58,305.58,0
299.88,299.88,0
290.87,290.87,0
282.55,282.55,0
270.5,270.5,0
260.99,260.99,0
252.54,252.54,0
243,243,0
235.23,235.23,0
228.97,228.97,0
220.12,220.12,0
212.92,212.92,0
201.83,201.83,0
188.1,188.1,0
177.75,177.75,0
164.61,164.61,0
152.6,152.6,0
142.61,142.61,0
131.86,131.86,0
124.72,124.72,0
114.39,114.39,0
108.99,108.99,0
105.83,105.83,0
101.11,101.11,0
91.355,91.355,0
81.325,81.325,0
72.197,72.197,0
63.702,63.702,0
55.292,55.292,0
51.307,51.307,0
47.019,47.019,0
42.694,42.694,0
41.554,41.554,0
40.204,40.204,0
40.204,NaN,0
40.204,NaN,0
40.204,NaN,0
40.204,39.735,0
38.069,38.069,0
36.224,36.224,0
31.175,31.175,0
30.261,30.261,0
27.352,27.352,0
25.401,25.401,0
20.992,20.992,0
18.307,18.307,0
17.339,17.339,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,NaN,0
17.339,58.359,0
59.592,59.592,0
58.875,58.875,0
55.816,55.816,0
59.121,59.121,0
56.513,56.513,0
57.15,57.15,0
63.675,63.675,0
69.578,69.578,0
77.675,77.675,0
84.387,84.387,0
92.157,92.157,0
98.006,98.006,0
105.88,105.88,0
111.66,111.66,0
115.42,115.42,0
121.83,121.83,0
131.41,131.41,0
137.67,137.67,0
142.55,142.55,0
148.93,148.93,0
159.13,159.13,0
167.47,167.47,0
172.59,172.59,0
174.3,174.3,0
183.04,183.04,0
188.94,188.94,0
198.86,198.86,0
209.18,209.18,0
217.48,217.48,0
221.95,221.95,0
226.81,226.81,0
230.23,230.23,0
234.1,234.1,0
239.33,239.33,0
247.11,247.11,0
257.9,257.9,0
272.36,272.36,0
283.78,283.78,0
285.5,285.5,0
292.37,292.37,0
296.26,296.26,0
302.45,302.45,0
307.86,307.86,0
314.71,314.71,0
319.99,319.99,0
328.91,328.91,0
339.84,339.84,0
347.43,347.43,0
356.86,356.86,0
368.71,368.71,0
375.79,375.79,0
380.26,380.26,0
386.89,386.89,0
393.53,393.53,0
402.7,402.7,0
413.11,413.11,0
422.61,422.61,0
433.27,433.27,0
443.26,443.26,0
453.87,453.87,0
464.15,464.15,0
475.74,475.74,0
480.47,480.47,0
486.96,486.96,0
493.64,493.64,0
502.75,502.75,0
512.13,512.13,0
522.58,522.58,0
533.9,533.9,0
545.31,545.31,0
556.65,556.65,0
561.31,561.31,0
570.66,570.66,0
582.88,582.88,0
597.08,597.08,0
610.7,610.7,0
623.18,623.18,0
633.12,633.12,0
638.42,638.42,0
639.67,639.67,0
637.77,637.77,0
640.27,640.27,0
640.07,640.07,0
644.85,644.85,0
649.29,649.29,0
654.16,654.16,0
662.15,662.15,0
672.21,672.21,0
682.13,682.13,0
692.89,692.89,0
703.16,703.16,0
710.93,710.93,0
718.8,718.8,0
725.34,725.34,0
730.91,730.91,0
734.78,734.78,0
738.75,738.75,0
742.33,742.33,0
746.49,746.49,0
750.69,750.69,0
754.29,754.29,0
757.06,757.06,0
759.28,759.28,0
760.27,760.27,0
760.68,760.68,0
761.72,761.72,0
764.59,764.59,0
764.57,764.57,0
764.57,NaN,0
764.57,NaN,0
764.57,735.89,0
759.42,759.42,0
767,765.63,0
767,NaN,0
767,NaN,0
767,NaN,0
767,NaN,0
767,725.73,0
729.13,729.13,0
729.13,NaN,0
729.13,NaN,0
729.13,NaN,0
729.13,NaN,0
729.13,NaN,0
729.13,NaN,0
729.13,720.56,0
726.22,726.22,0
725.45,725.45,0
725.21,725.21,0
723.02,723.02,0
717.91,717.91,0
712.11,712.11,0
706.21,706.21,0
700.04,700.04,0
691.52,691.52,0
686.73,686.73,0
681.18,681.18,0
676.69,676.69,0
669.74,669.74,0
665.8,665.8,0
660.02,660.02,0
652.5,652.5,0
644.44,644.44,0
637.3,637.3,0
630.18,630.18,0
623.51,623.51,0
615.35,615.35,0
606.41,606.41,0
597.14,597.14,0
592.27,592.27,0
585.02,585.02,0
574.76,574.76,0
564.97,564.97,0
553.87,553.87,0
542.4,542.4,0
533.55,533.55,0
524.23,524.23,0
515.49,515.49,0
509.14,509.14,0
500.04,500.04,0
490.35,490.35,0
479.86,479.86,0
468.6,468.6,0
457.69,457.69,0
443.91,443.91,0
432.78,432.78,0
425.13,425.13,0
416.55,416.55,0
404.94,404.94,0
392.59,392.59,0
381.53,381.53,0
369.06,369.06,0
360.01,360.01,0
350.38,350.38,0
337.1,337.1,0
326.37,326.37,0
312.11,312.11,0
301.64,301.64,0
287.42,287.42,0
275.8,275.8,0
265.78,265.78,0
257.6,257.6,0
248.1,248.1,0
239.62,239.62,0
229.44,229.44,0
218.58,218.58,0
205.68,205.68,0
192.04,192.04,0
180.12,180.12,0
166.37,166.37,0
155.39,155.39,0
143.72,143.72,0
135.97,135.97,0
127.28,127.28,0
120.23,120.23,0
109.58,109.58,0
95.094,95.094,0
83.732,83.732,0
72.063,72.063,0
63.853,63.853,0
55.548,55.548,0
49.561,49.561,0
45.5,45.5,0
41.288,41.288,0
37.02,37.02,0
30.617,30.617,0
30.617,NaN,0
30.617,NaN,0
30.617,NaN,0
30.617,38.616,0
35.308,35.308,0
30.602,30.602,0
39.072,39.072,0
35.752,35.752,0
33.127,33.127,0
29.142,29.142,0
29.684,29.684,0
22.129,22.129,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,NaN,0
22.129,65.912,0
69.23,69.23,0
71.256,71.256,0
76.087,76.087,0
86.599,86.599,0
99.999,99.999,0
116.02,116.02,0
130.69,130.69,0
136.32,136.32,0
143.68,143.68,0
155.03,155.03,0
166.4,166.4,0
179.81,179.81,0
189.19,189.19,0
194.18,194.18,0
204.08,204.08,0
217.44,217.44,0
228.71,228.71,0
233.21,233.21,0
241.98,241.98,0
243.36,243.36,0
243.51,243.51,0
246.57,246.57,0
255.8,255.8,0
266.4,266.4,0
280.04,280.04,0
292.76,292.76,0
294.5,294.5,0
294.05,294.05,0
294.82,294.82,0
299.95,299.95,0
308.59,308.59,0
316.75,316.75,0
325.83,325.83,0
336.52,336.52,0
349.05,349.05,0
361.58,361.58,0
376.95,376.95,0
382.05,382.05,0
386.96,386.96,0
390.26,390.26,0
394.81,394.81,0
399.77,399.77,0
407.08,407.08,0
413.46,413.46,0
422.43,422.43,0
433.11,433.11,0
443.34,443.34,0
454.85,454.85,0
466.3,466.3,0
477.7,477.7,0
491.33,491.33,0
506.61,506.61,0
514.67,514.67,0
516.37,516.37,0
517.3,517.3,0
520.33,520.33,0
525.67,525.67,0
534.11,534.11,0
545.33,545.33,0
554.99,554.99,0
566.31,566.31,0
577.72,577.72,0
592.1,592.1,0
604.61,604.61,0
618.66,618.66,0
631.97,631.97,0
644.56,644.56,0
659.14,659.14,0
674.22,674.22,0
687.36,687.36,0
699.76,699.76,0
712.04,712.04,0
721.26,721.26,0
729.84,729.84,0
736.33,736.33,0
742.31,742.31,0
747.44,747.44,0
751.03,751.03,0
756.15,756.15,0
758.6,758.6,0
761.21,761.21,0
763,763,0
760.15,760.15,0
762.97,762.97,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,NaN,0
762.97,745.13,0
740.26,740.26,0
733.23,733.23,0
731.43,731.43,0
729.03,729.03,0
731.43,731.43,0
726.93,726.93,0
726.93,NaN,0
726.93,727.98,0
725.83,725.83,0
723.01,723.01,0
718.7,718.7,0
714.46,714.46,0
710.4,710.4,0
703.95,703.95,0
697.27,697.27,0
689.21,689.21,0
682.73,682.73,0
677.66,677.66,0
670.18,670.18,0
662.32,662.32,0
652.5,652.5,0
642.58,642.58,0
633.83,633.83,0
622.92,622.92,0
612.63,612.63,0
600.45,600.45,0
588.93,588.93,0
577.8,577.8,0
567.19,567.19,0
557.4,557.4,0
552.59,552.59,0
542.28,542.28,0
535.56,535.56,0
525.21,525.21,0
515.43,515.43,0
506.72,506.72,0
496.57,496.57,0
490.2,490.2,0
479.07,479.07,0
467.72,467.72,0
454.89,454.89,0
441.3,441.3,0
428.54,428.54,0
413.34,413.34,0
400.82,400.82,0
387.53,387.53,0
376.69,376.69,0
367.22,367.22,0
359.71,359.71,0
353.58,353.58,0
348.58,348.58,0
339.69,339.69,0
329.11,329.11,0
319.33,319.33,0
307.86,307.86,0
296.2,296.2,0
286.26,286.26,0
274.55,274.55,0
262.89,262.89,0
249.76,249.76,0
238.24,238.24,0
225.96,225.96,0
216.06,216.06,0
208.58,208.58,0
203.07,203.07,0
193.7,193.7,0
183.1,183.1,0
169.94,169.94,0
156.57,156.57,0
141.06,141.06,0
128.52,128.52,0
113.8,113.8,0
101.2,101.2,0
88.801,88.801,0
77.521,77.521,0
69.81,69.81,0
67.197,67.197,0
65.447,65.447,0
62.395,62.395,0
60.114,60.114,0
63.497,63.497,0
63.497,NaN,0
63.497,NaN,0
63.497,71.249,0
58.895,58.895,0
47.489,47.489,0
43.389,43.389,0
38.935,38.935,0
39.633,39.633,0
37.462,37.462,0
34.045,34.045,0
32.827,32.827,0
31.479,31.479,0
25.799,25.799,0
25.326,25.326,0
16.802,16.802,0
15.705,15.705,0
14.91,14.91,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,NaN,0
14.91,32.455,0
36.455,36.455,0
37.95,37.95,0
38.889,38.889,0
41.307,41.307,0
43.241,43.241,0
46.275,46.275,0
50.866,50.866,0
51.866,51.866,0
51.126,51.126,0
53.304,53.304,0
53.627,53.627,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,NaN,0
53.627,56.963,0
53.627,NaN,0
53.627,58.639,0
58.017,58.017,0
62.779,62.779,0
59.6,59.6,0
66.806,66.806,0
63.237,63.237,0
64.264,64.264,0
64.8,64.8,0
67.353,67.353,0
73.448,73.448,0
81.219,81.219,0
88.907,88.907,0
97.653,97.653,0
103.31,103.31,0
107.89,107.89,0
113.09,113.09,0
122.06,122.06,0
130.42,130.42,0
135.24,135.24,0
141.44,141.44,0
148.86,148.86,0
156.26,156.26,0
166.31,166.31,0
178.55,178.55,0
190.21,190.21,0
200.22,200.22,0
206.19,206.19,0
213.85,213.85,0
223.14,223.14,0
230,230,0
239.85,239.85,0
249.94,249.94,0
252.57,252.57,0
254.35,254.35,0
252.81,252.81,0
255.61,255.61,0
260,260,0
265.36,265.36,0
272.73,272.73,0
281.34,281.34,0
291.36,291.36,0
299.55,299.55,0
308.49,308.49,0
320.39,320.39,0
329.18,329.18,0
332.55,332.55,0
338.08,338.08,0
342.51,342.51,0
348.41,348.41,0
355.38,355.38,0
363.11,363.11,0
371.54,371.54,0
380.97,380.97,0
386.28,386.28,0
386.54,386.54,0
391.86,391.86,0
396.09,396.09,0
402.28,402.28,0
410.59,410.59,0
421.36,421.36,0
432.46,432.46,0
446.21,446.21,0
461.9,461.9,0
477.17,477.17,0
484.58,484.58,0
489.44,489.44,0
492.47,492.47,0
501.45,501.45,0
507.09,507.09,0
517.29,517.29,0
526.83,526.83,0
537.53,537.53,0
546.96,546.96,0
557.3,557.3,0
568.44,568.44,0
579.54,579.54,0
587.66,587.66,0
595.62,595.62,0
604.48,604.48,0
610.46,610.46,0
619.58,619.58,0
628.13,628.13,0
639.18,639.18,0
650.68,650.68,0
662.26,662.26,0
669.16,669.16,0
676.2,676.2,0
686.05,686.05,0
697.79,697.79,0
709.38,709.38,0
712.35,712.35,0
713.31,713.31,0
705.9,705.9,0
709.76,709.76,0
717.43,717.43,0
722.82,722.82,0
727.3,727.3,0
730.43,730.43,0
735,735,0
738.8,738.8,0
742.04,742.04,0
744.72,744.72,0
749.31,749.31,0
752.23,752.23,0
755.26,755.26,0
758.09,758.09,0
759.5,759.5,0
760.42,760.42,0
761.48,761.48,0
763.6,763.6,0
763.6,NaN,0
763.6,NaN,0
763.6,NaN,0
763.6,NaN,0
763.6,NaN,0
763.6,NaN,0
763.6,737.76,0
742.32,742.32,0
754.53,754.53,0
756.06,756.06,0
756.06,NaN,0
756.06,NaN,0
756.06,NaN,0
756.06,NaN,0
756.06,NaN,0
756.06,NaN,0
756.06,725.43,0
726.11,726.11,0
724.84,724.84,0
721.51,721.51,0
717.13,717.13,0
712.22,712.22,0
708.2,708.2,0
704.79,704.79,0
699.47,699.47,0
693.42,693.42,0
686.32,686.32,0
679.84,679.84,0
671.92,671.92,0
663.6,663.6,0
654.09,654.09,0
644.83,644.83,0
636.59,636.59,0
627.74,627.74,0
616.92,616.92,0
607.37,607.37,0
596.14,596.14,0
585.12,585.12,0
577.63,577.63,0
570.72,570.72,0
563.88,563.88,0
554.96,554.96,0
545.94,545.94,0
534.19,534.19,0
524.59,524.59,0
511.96,511.96,0
501.07,501.07,0
490.74,490.74,0
479,479,0
466.95,466.95,0
456.32,456.32,0
449.77,449.77,0
442.48,442.48,0
436.84,436.84,0
427.4,427.4,0
417.53,417.53,0
407.36,407.36,0
395.41,395.41,0
384.31,384.31,0
372.54,372.54,0
358.62,358.62,0
345.43,345.43,0
337.77,337.77,0
333.15,333.15,0
327.1,327.1,0
321.22,321.22,0
313.3,313.3,0
305.38,305.38,0
298.08,298.08,0
291.71,291.71,0
282.35,282.35,0
272.1,272.1,0
262.49,262.49,0
254.45,254.45,0
243.45,243.45,0
232.84,232.84,0
222.32,222.32,0
207.54,207.54,0
193.89,193.89,0
177.41,177.41,0
165.17,165.17,0
153.63,153.63,0
151.41,151.41,0
148.59,148.59,0
147.05,147.05,0
146.57,146.57,0
149.1,149.1,0
150.02,150.02,0
146.14,146.14,0
139.65,139.65,0
129.05,129.05,0
116.27,116.27,0
104.32,104.32,0
93.616,93.616,0
80.151,80.151,0
